d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica
3431531,21119812210000441000000000U2,LAVANDERIA TINTORERIA MEXICO 68,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,16 DE SEPTIEMBRE,CALLE,7 ORIENTE,CALLE,5 ORIENTE,CALLE,2 SUR,503,A,,,,,COLONIA,CENTRO,,,,72810,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0194,012,2221817182,,,Fijo,19.04879388,-98.30042786,2010-07,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
9443327,21114812210019161000000000U6,LAVANDERIA TINTORERIA SMOKING,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,GUADALUPE,PRIVADA,5 B SUR,CALLE,7 SUR,AVENIDA,137 PONIENTE,,SN,,,,,COLONIA,SAN JUAN BAUTISTA,,,,72495,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2029,025,2229556721,,,Fijo,18.97220447,-98.24696246,2023-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
10958244,21041812210001441000000000U7,LAVANDERIA TINTORERIA Y PLANCHADURIA AROME,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,MEXICO PUEBLA,CALLE,NINGUNO,PRIVADA,NINGUNO,CALLE,MOLINO DE LA ASUNCION,46,A,,,,,BARRIO,DEL BAJIO,,,,72700,21,PUEBLA,041,Cuautlancingo,0001,San Juan Cuautlancingo,0255,021,2223371896,,,Fijo,19.08014444,-98.26232372,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
9537886,21114812210021001000000000U0,LAVANDERIA Y COSTURA YE - GI,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,5 DE MAYO,AVENIDA,MAXIMO SERDAN,CALLE,FELIPE BERRIOZABAL,CALLE,GENERAL JOAQUIN COLOMBRES,79,,,,,,COLONIA,HEROES DE PUEBLA,,,,72520,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0728,020,5632208326,,,Fijo,19.02422897,-98.17844843,2024-11,True,True,True,False,False,True,False,False,True,False,False,True,REVISAR,REVISAR
7546762,21114812210015571000000000U0,LAVANDERIA Y REPARACION DE COSTURA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,REFUGIO RODRIGUEZ NORTE,CALLE,NINGUNO,CALLE,MONTE HIMALAYA,CALLE,116 PONIENTE A,11805,,,,,,COLONIA,LOMAS DE SA GERONIMO,,,,72103,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2705,003,,,,Fijo,19.10411171,-98.21398523,2019-11,True,True,True,False,False,True,False,False,True,False,False,True,REVISAR,REVISAR
8149056,21140812210001351000000000U8,LAVANDERIA Y TINTORERIA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,FORJADORES DE PUEBLA,CALLE,NINGUNO,CALLE,24 ORIENTE,PRIVADA,2 NORTE,2413,,,,,,BARRIO,SANTIAGO MIXQUITLA,,,,72760,21,PUEBLA,140,San Pedro Cholula,0001,Cholula de Rivadavia,0380,004,2225118415,,,Fijo,19.07192115,-98.29855203,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
7569769,21114812210015431000000000U7,LAVANDERIA Y TINTORERIA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,PABLO JUAREZ RUIZ,CALLE,FRANCISCO I. MADERO,CALLE,MARIANO MATAMOROS,CALLE,BENITO JUAREZ,2,,,,,,COLONIA,SAN CRISTOBAL TULCINGO,,,,72100,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2870,025,2211492401,,,Fijo,19.11633252,-98.2160314,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
11267020,21119812210002231000000000U5,LAVANDERIA Y TINTORERIA,GRUPO ANCILY,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,LATERAL NORTE VIA ATLIXCAYOTL,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,LATERAL NORTE VIA ATLIXCAYOTL,6244,,,1,,,LOCALIDAD,SAN ANTONIO CACALOTEPEC,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA OUTLET CITY CENTER,7,72825,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0527,022,,,,Fijo,19.00419293,-98.27314015,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
10174375,21114812210021221000000000U4,LAVANDERIA Y TINTORERIA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,CAMINO REAL A MANZANILLA,AVENIDA,CAMINO REAL A MANZANILLA,CALLE,NINGUNO,CALLE,ANTIGUO CAMINO A MANZANILLA,,SN,,,,,COLONIA,BOSQUES DE MANZANILLA,,,,72307,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1105,009,,,,Fijo,19.06597729,-98.1506123,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
10604968,21114812210019581000000000U5,LAVANDERIA Y TINTORERIA,EILS,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,5 SUR,AVENIDA,99 PONIENTE,PRIVADA,99 B PONIENTE,PROLONGACION,DE LA 3 SUR,,SN,,,,,COLONIA,ARBOLEDAS DE LOMA BELLA,,,,72474,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,467A,016,2291450131,,,Fijo,18.99625075,-98.22830852,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
11405458,21114812210021261000000000U0,LAVANDERIA Y TINTORERIA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,AVENIDA LA CAÑADA,PRIVADA,PARAISO,PRIVADA,PARAISO,CALLE,5 DE MAYO,,SN,,,,,COLONIA,SANTA CRUZ BUENA VISTA,,,,72150,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3065,012,,,,Fijo,19.05477622,-98.25483597,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3254160,21114812210006871000000000U5,LAVANDERIA Y TINTORERIA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,88 PONIENTE,ANDADOR,5 NORTE,CALLE,5 NORTE,AVENIDA,86 PONIENTE,507,,,,,,COLONIA,REVOLUCION MEXICANA,,,,72200,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5019,005,,,,Fijo,19.07851998,-98.18203184,2010-07,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3334239,21140812210001011000000000U8,LAVANDERIA Y TINTORERIA 5 ESTRELLAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,16 DE SEPTIEMBRE,PRIVADA,NINGUNO,CALLE,IGNACIO ZARAGOZA,CALLE,RICARDO FLORES MAGON,3,,,,,,LOCALIDAD,SAN AGUSTIN CALVARIO,,,,72760,21,PUEBLA,140,San Pedro Cholula,0027,San Gregorio Zacapechpan,0342,004,2224550344,,,Fijo,19.04984414,-98.33273795,2014-12,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3342198,21114812210012441000000000U9,LAVANDERIA Y TINTORERIA 5 ESTRELLAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,5 DE MAYO,PRIVADA,5 DE MAYO,CARRETERA,FEDERAL PUEBLA-TLAXCALA,AVENIDA,AVENIDA DE LAS HUERTAS,27,,,,,,COLONIA,SAN PABLO XOCHIMEHUACAN,,,,72014,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,257A,019,2213491461,,,Fijo,19.09140154,-98.20580735,2014-12,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
8657113,21041812210001061000000000U3,LAVANDERIA Y TINTORERIA AGUA AZUL,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,MANZANARES,CALLE,20 DE NOVIEMBRE,PRIVADA,NINGUNO,CALLE,MANZANARES,,SN,,,,,BARRIO,PERDON,,,,72700,21,PUEBLA,041,Cuautlancingo,0001,San Juan Cuautlancingo,0240,041,,,,Fijo,19.08383736,-98.26916678,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
11372483,21119812210001861000000000U0,LAVANDERIA Y TINTORERIA AMERICAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,NINGUNO,AVENIDA,INDEPENDENCIA,PRIVADA,NINGUNO,CALLE,NINGUNO,1802,H,,,,,COLONIA,LAZARO CARDENAS,,,,72776,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0156,017,,,,Fijo,19.05997636,-98.2850809,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
10902660,21114812210020821000000000U2,LAVANDERIA Y TINTORERIA AMY,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,RIVERA DEL ATOYAC SUR,CALLE,RIO NILO,CALLE,RIVERA DEL ATOYAC SUR,CALLE,RIVERA DEL ATOYAC SUR,7,,,,,,COLONIA,SANTA CRUZ BUENAVISTA,,,,72150,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,392A,041,2212152528,,,Fijo,19.05686033,-98.2421866,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
10648105,21114812210020251000000000U2,LAVANDERIA Y TINTORERIA ANNY,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,53 NORTE,AVENIDA,14 PONIENTE,AVENIDA,12 PONIENTE,CALLE,51 NORTE,5114,,,,,,COLONIA,AQUILES SERDAN,,,,72140,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3474,001,2226829029,,,Fijo,19.06970263,-98.23023765,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
11657228,21114812210020061000000000U5,LAVANDERIA Y TINTORERIA AROME,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,PINOS,CALLE,RIVERA DEL ATOYAC SUR,CALLE,JACARANDAS,CALLE,PALMAS,6508,,,17,,,COLONIA,SANTA CRUZ BUENAVISTA,CENTRO Y PLAZA COMERCIAL,PLAZA PINOS,5,72170,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,392A,031,,,,Fijo,19.05397472,-98.24361152,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
10033080,21114812210021271000000000U9,LAVANDERIA Y TINTORERIA AROMITA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,4 PONIENTE,CALLE,45 NORTE,CALLE,43 NORTE,CALLE,AVENIDA 2 PONIENTE,4309,,,,,,COLONIA,AQUILES SERDAN,,,,72140,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3489,003,2223737811,BLAN22306@HOTMAIL.COM,,Fijo,19.06321513,-98.22740531,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3452756,21140722219002251000000000U9,LAVANDERIA Y TINTORERIA AZUL,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,30 ORIENTE,CALLE,8 NORTE,CALLE,6 NORTE,CALLE,24 ORIENTE,628,,,,,,BARRIO,LLANO DE JESÚS TLATEMPA,,,,72770,21,PUEBLA,140,San Pedro Cholula,0001,Cholula de Rivadavia,0380,009,,,,Fijo,19.07200777,-98.2950874,2010-07,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3254157,21114812210002211000000000U8,LAVANDERIA Y TINTORERIA AZUL,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,88 PONIENTE,CALLE,5 NORTE,ANDADOR,5 NORTE,PRIVADA,PRIVADA A 88 PONIENTE,514,,,,,,COLONIA,REVOLUCION MEXICANA,,,,72200,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5019,004,,,,Fijo,19.07871032,-98.18221025,2010-07,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
8704163,21114812210013671000000000U0,LAVANDERIA Y TINTORERIA AZUL,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,SEPTIMA DE I ZARAGOZA,CALLE,LA VIRGEN,CALLE,32 NORTE,CALLE,CALLE DE LA VIRGEN,,SN,,,,,COLONIA,XONACA,,,,72280,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0446,007,,,,Fijo,19.05062345,-98.1746848,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3439835,21114812210004631000000000U5,LAVANDERIA Y TINTORERIA BONAMI,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,ATEMPAN,CALLE,7 A,CALLE,8 A,CALLE,18 A,,SN,,,,D,COLONIA,BOSQUES AMALUCAN,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2828,007,,,,Fijo,19.05493943,-98.13301391,2010-07,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3334517,21140812210001001000000000U9,LAVANDERIA Y TINTORERIA BURBUCLIN,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,MIGUEL HIDALGO,CALLE,15 SUR,CALLE,13 SUR,AVENIDA,3 PONIENTE,1301,A,,,,,LOCALIDAD,CHOLULA DE RIVADAVIA,,,,72762,21,PUEBLA,140,San Pedro Cholula,0001,Cholula de Rivadavia,0056,042,2228498856,,,Fijo,19.06638931,-98.31692571,2014-12,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
8774566,21114812210013511000000000U8,LAVANDERIA Y TINTORERIA BURBUJA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PATRIOTISMO,CALLE,JUSTICIA SOCIAL,CALLE,SOBERANIA NACIONAL,CALLE,LIBERTAD,121,,,,,,COLONIA,SOLIDARIDAD,,,,72016,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5362,019,2222382847,,,Fijo,19.09844792,-98.17770135,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
9609335,21114812210022071000000000U2,LAVANDERIA Y TINTORERIA BURBUJAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,LAS HARAS,CALLE,CERRO LA MALINTZI,OTRO(ESPECIFIQUE),BARRANCO,CALLE,LA CANTERA,,SN,,,,,COLONIA,AMALUQUILLA,,,,72360,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,677A,022,,,,Fijo,19.03643774,-98.13082137,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
9762574,21034812210000131000000000U0,LAVANDERIA Y TINTORERIA BURBUJISTAS CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,TLAXCALA,AVENIDA,AVENIDA DE LAS FLORES,CALLE,BARDA,CALLE,FAUSTO ORTEGA,,SN,,,,,PUEBLO,SAN FRANCISCO OCOTLAN,,,,72680,21,PUEBLA,034,Coronango,0003,San Francisco Ocotlán (Ocotlán),0119,156,,,,Fijo,19.11492554,-98.27139942,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3422194,21114812210005061100000000U4,LAVANDERIA Y TINTORERIA CLEAN PINK,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,FRESNOS,BOULEVARD,JOSE MARIA LAFRAGUA,CALLE,SANTO TOMAS DE AQUINO,CALLE,FRAY SERVANDO TERESA DE MIER,,SN,,,,,COLONIA,TRES CRUCES,,,,72595,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1798,016,,,,Fijo,18.99221814,-98.1952804,2010-07,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3471115,21114812210012221000000000U5,LAVANDERIA Y TINTORERIA COLOR BUBBLES,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CAMINO REAL A SAN JERONIMO,CALLE,2 SUR,PRIVADA,NINGUNO,CALLE,3 ORIENTE,18,1,,,,,COLONIA,GUADALUPE CALERAS,,,,72100,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5216,016,,,,Fijo,19.10005975,-98.22722335,2010-07,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
8308321,21114812210014511000000000U7,LAVANDERIA Y TINTORERIA CRISTAL,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,OAXACA,CALLE,8 B,CALLE,7 B,RETORNO,5 B,84,,,,,,COLONIA,BOSQUES DE SAN SEBASTIAN,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1711,012,2221246473,,,Fijo,19.05926903,-98.13180921,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
10154898,21143812210000061000000000U8,LAVANDERIA Y TINTORERIA CRUZ,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,AQUILES SERDAN,CARRETERA,FEDERAL MEXICO-PUEBLA,CALLE,AQUILES SERDAN,PRIVADA,IGNACIO ZARAGOZA,1,,,,,,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,0011,San Lucas el Grande,0113,009,,,,Fijo,19.3081009,-98.47457904,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
10205043,21132812210001481000000000U0,LAVANDERIA Y TINTORERIA CUZ,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,JUAN ALDAMA,CALLE,INDEPENDENCIA SUR,CALLE,IGNACIO ZARAGOZA SUR,CALLE,JUAN CRISOSTOMO BONILLA,,SN,,,,,COLONIA,LOS DICIOS,,,,74080,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0374,014,2484915251,,,Fijo,19.2789567,-98.43597257,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3277144,21114812210000961000000000U0,LAVANDERIA Y TINTORERIA DON LAVADO,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,13 PONIENTE,CALLE,3 SUR,CALLE,5 SUR,CALLE,AVENIDA 11 PONIENTE,302,B,,,,,COLONIA,CENTRO,,,,72000,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0501,003,2215843711,,,Fijo,19.04081399,-98.20298134,2010-07,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
8774079,21119812210001331000000000U4,LAVANDERIA Y TINTORERIA EASY CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ORION SUR,BOULEVARD,GUSTAVO DIAZ ORDAZ,CALLE,JUPITER,CIRCUITO,MARTE,,SN,,,,,COLONIA,VILLA FLORESTA,,,,72825,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0423,018,2221776436,,,Fijo,19.02140535,-98.26036262,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
10340326,21114812210021311000000000U3,LAVANDERIA Y TINTORERIA ECOMAX,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,5 DE MAYO,AVENIDA,GENERAL JOSE RAZO CAMANO,CALLE,RUA DE DIAMANTE,CALLE,GENERAL MANUEL VARELA,,SN,,,153,,COLONIA,HEROES PUEBLA,,,,72520,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0728,014,,,,Fijo,19.02076684,-98.1769543,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
8150426,21114812210014921000000000U8,LAVANDERIA Y TINTORERIA EL CALCETIN PERDIDO,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,59 A PONIENTE,CALLE,5 A SUR,CALLE,5 B SUR,CALLE,59 PONIENTE,506,A,,,,,COLONIA,VILLA ENCANTADA,,,,72440,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,531A,020,,,,Fijo,19.01671971,-98.21986943,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3333845,21140812210000831000000000U0,LAVANDERIA Y TINTORERIA EL JABONCITO LO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,8 NORTE,CALLE,14 ORIENTE,CALLE,12 ORIENTE,CALLE,10 NORTE,1202,,,,,,BARRIO,DE JESUS TLATEMPA,,,,72760,21,PUEBLA,140,San Pedro Cholula,0001,Cholula de Rivadavia,0501,002,,,,Fijo,19.06420329,-98.29863436,2014-12,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
9850300,21015812210000431000000000U3,LAVANDERIA Y TINTORERIA ENRIQUE,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,SAN BARTOLO,AVENIDA,AVENIDA DE LAS TORRES,CALLE,FRESNO,CALLE,COLORINES,,SN,,,,,COLONIA,PARAISO,,,,72350,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6765,018,2214089407,,,Fijo,19.03912722,-98.122602,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
8826209,21114812210014011000000000U8,LAVANDERIA Y TINTORERIA ESNOM,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,MUNICIPIO LIBRE,PROLONGACION,16 SUR,PRIVADA,16 B SUR,PRIVADA,87 A ORIENTE,1601,,,,,,COLONIA,GRANJAS DE SAN ISIDRO,,,,72587,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5841,018,,,,Fijo,18.99329318,-98.21096103,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3366553,21114812210012341000000000U1,LAVANDERIA Y TINTORERIA FRIGOSEC,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CALLE DE VALENCIA,CALLE,16 DE SEPTIEMBRE,BOULEVARD,CARLOS CAMACHO ESPIRITU,CALLE,CALLE DE SEVILLA,140,,,,,,COLONIA,GABRIEL PASTOR SEGUNDA SECCION,,,,72425,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0747,016,,,,Fijo,19.02400059,-98.21269867,2014-12,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
11301847,21114812210021131000000000U5,LAVANDERIA Y TINTORERIA GARTYS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,119 PONIENTE,CALLE,12 DE OCTUBRE,AVENIDA,3 SUR,CALLE,117 PONIENTE,308,,,,,,COLONIA,GRANJAS PUEBLA,,,,72490,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4190,023,2224869391,,,Fijo,18.98184688,-98.23634858,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
11787505,21119812210002461000000000U8,LAVANDERIA Y TINTORERIA JABONZITO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,EJÉRCITO NACIONAL,CALLE,La Soledad,CALLE,Jardín de San Antonio,CALLE,San Miguel,,SN,,,205,,LOCALIDAD,SAN MIGUEL,,,,72828,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,032A,001,2229175915,,,Fijo,19.00219248,-98.29318306,2025-04,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
11215366,21041812210001341000000000U9,LAVANDERIA Y TINTORERIA JUSTO A TIEMPO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,MELCHOR OCAMPO,PRIVADA,NINGUNO,AVENIDA,PUEBLA,CALLE,MELCHOR OCAMPO,5,,,,,,COLONIA,SANCTORUM,,,,72730,21,PUEBLA,041,Cuautlancingo,0008,Sanctorum,0221,069,2228497464,,,Fijo,19.0989277,-98.24153996,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
7546591,21114812210015491000000000U1,LAVANDERIA Y TINTORERIA LA ESPUMA BLANCA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CAMINO REAL A TLAXCALA,CERRADA,CAMINO REAL,CALLE,IGNACIO COMONFORT,CALLE,SAN CRISTOBAL,16,,,,,,COLONIA,SAN JERONIMO CALERAS,,,,72100,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3296,008,,,,Fijo,19.09242713,-98.21239931,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3368920,21114812210012521000000000U8,LAVANDERIA Y TINTORERIA LA VELA VELOZ,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,MUNICIPIO LIBRE,PROLONGACION,DE LA 3 SUR,PRIVADA,PRIVADA DE LA 3 SUR,AVENIDA,89 PONIENTE,6726,,,,,,COLONIA,EL JARDIN,,,,72474,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3898,024,2294068573,,,Fijo,18.99911287,-98.22577549,2014-12,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
8307337,21114463217002181010000000U0,LAVANDERIA Y TINTORERIA LARGO Y TENDIDO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,MAMEY,AVENIDA,BOSQUE DE MANZANILLA,AVENIDA,CAMINO REAL A MANZANILLA,CALLE,LIMON,,SN,,,,,COLONIA,BOSQUES DE MANZANILLA,,,,72307,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,442A,011,,,,Fijo,19.06802185,-98.1480451,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3331123,21041812210000151000000000U3,LAVANDERIA Y TINTORERIA LAS TORRES,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,DIAZ ORDAZ,CALLE,DIAZ ORDAZ,PRIVADA,NINGUNO,CALLE,PRIMERO DE MAYO,,SN,,,,,LOCALIDAD,SAN LORENZO ALMECATLA,,,,72710,21,PUEBLA,041,Cuautlancingo,0012,San Lorenzo Almecatla,019A,040,2224648204,,,Fijo,19.1407138,-98.24301943,2014-12,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
3335982,21140812210000521000000000U7,LAVANDERIA Y TINTORERIA LAS TORRES,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,FORJADORES DE PUEBLA,CALLE,PLAN DE AYALA,CALLE,TORREON,CALLE,DOROTEO ARANGO,85,,,,,,COLONIA,AMPLIACION MOMOXPAN,,,,72760,21,PUEBLA,140,San Pedro Cholula,0014,Santiago Momoxpan,0287,031,,,,Fijo,19.07787241,-98.26642229,2010-07,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR
