d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica
10780476,21074315229002521000000000U8,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,INDUSTRIA,PRIVADA,NINGUNO,PRIVADA,INDUSTRIA (16 DE SEPTIEMBRE),PRIVADA,16 DE SEPTIEMBRE,,SN,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,013,,,,Fijo,19.21314031,-98.37962658,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10782403,21074315223000722000000000U7,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,GLORIA,PRIVADA,PRIVADA DE LA GLORIA,CALLE,IXTACUIXTLA NORTE,CALLE,LOS REYES,7,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,047,2271066554,,,Fijo,19.2083996,-98.37731155,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9720001,21074315223000872000000000U0,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,PRIVADA,SEGUNDA IXTACUIXTLA,CALLE,GLORIA,PRIVADA,IXTACUIXTLA,CALLE,LOS REYES,2,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,047,,,,Fijo,19.20896748,-98.37789695,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9677908,21074315223000261000000000U6,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SANTA MARIA,CALLE,AQUILES SERDAN SUR,CALLE,SAN MIGUEL,CALLE,NINGUNO,3,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0237,001,2271478017,,,Fijo,19.20573727,-98.38719605,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10322242,21074315223000731000000000U8,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,REAL DE PUEBLA,OTRO(ESPECIFIQUE),CULTIVO,CALLE,IXTACUIXTLA SUR,CALLE,NARCISO MENDOZA,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,025,,,,Fijo,19.20712503,-98.37553356,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10707389,21074315223000942000000000U1,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,REAL DE PUEBLA,CALLE,NINGUNO,CALLE,IXTACUIXTLA NORTE,CALLE,GLORIA,99,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,032,,,,Fijo,19.20750829,-98.37643883,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10855574,21074315229002811000000000U3,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,DONATO GUERRA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,PROVIDENCIA,2,B,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,007,,,,Fijo,19.21159953,-98.38104442,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10883025,21074315223000471000000000U1,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,LOS SAUCES,CALLE,SAUCE,CALLE,MELCHOR OCAMPO,CALLE,MORITAS,6,,,,,,CONDOMINIO,SAN MIGUEL,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,027,2271116691,,,Fijo,19.21557978,-98.37337339,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10626296,21074315223000662000000000U5,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,CONCEPCION,CALLE,SAN ANGEL,CALLE,LINDA VISTA,CALLE,NINGUNO,16,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,012,2271476932,,,Fijo,19.21921864,-98.37859808,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11294592,21074315223000651000000000U8,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,SAN ISIDRO,11,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0167,006,,,,Fijo,19.20312613,-98.38134194,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11311162,21074315223000321000000000U8,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,IXTACUIXTLA NORTE,PRIVADA,PRIVADA DE IXTACUIXTLA,PRIVADA,IXTACUIXTLA,CALLE,PRIMERO DE MAYO,38,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,038,,,,Fijo,19.21103255,-98.37750069,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11229433,21074315223000451000000000U3,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CONCEPCION,CALLE,SAN ANGEL,CALLE,LINDA VISTA,CALLE,LA MERCED,7,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,005,,,,Fijo,19.21926908,-98.37878722,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3326144,21074315229001331001000000U3,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,PERITAS,CALLE,VIOLETAS PONIENTE,PRIVADA,NINGUNO,CALLE,EL REBOZO,12,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,017,,,,Fijo,19.21211183,-98.38435472,2014-12,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10590391,21074315223000101000000000U4,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CONCEPCION,CALLE,SAN ANGEL,CALLE,LINDA VISTA,CALLE,LA MERCED,,SN,,,,,COLONIA,SANTA CRUZ,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,005,6862574686,,,Fijo,19.2190618,-98.3783816,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10609784,21074315223000051000000000U1,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,20 DE NOVIEMBRE,CALLE,MELCHOR OCAMPO,PRIVADA,NINGUNO,CALLE,RIO XOCHIAC,15,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,007,2271101864,NITRO14@HOTMAIL.COM,,Fijo,19.21557731,-98.37554215,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10568758,21074314991000011000000000U8,MAQUILA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,20 DE NOVIEMBRE,CALLE,MELCHOR OCAMPO,PRIVADA,NINGUNO,CALLE,MELCHOR OCAMPO,8,A,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,007,,,,Fijo,19.21641338,-98.37622166,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3428151,21074315229001371002000000U9,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL PRADO,CALLE,SAN MARTIN,CALLE,AQUILES SERDAN NORTE,CALLE,VIOLETAS PONIENTE,47,,,,,,COLONIA,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,010,2271530278,,,Fijo,19.2131021,-98.38392209,2010-07,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR
3428204,21074315229000241000000000U5,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL REFUGIO,PRIVADA,NINGUNO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,PROVIDENCIA,22,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,005,,,,Fijo,19.21390585,-98.38287639,2010-07,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR
3326083,21074315229001261000000000U2,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,RIO XOCHIAC,PRIVADA,NINGUNO,CALLE,REAL DE LA POSTA,CALLE,MELCHOR OCAMPO,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,007,,,,Fijo,19.2142724,-98.37712002,2014-12,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR
10099363,21074315223001011000000000U4,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN ISIDRO,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,ADOLFO LOPEZ MATEOS,28,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0167,006,2271136906,,,Fijo,19.20441257,-98.38004211,2024-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR
3326339,21074315229001291001000000U9,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,PRIVADA,NINGUNO,CALLE,NARCISO MENDOZA,OTRO(ESPECIFIQUE),CULTIVO,PRIVADA,NINGUNO,17,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,068,,,,Fijo,19.20577329,-98.37807708,2014-12,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR
3326137,21074315229001301002000000U6,MAQUILA DE PANTALON FOSIL JEANS,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,REFORMA,CALLE,VIOLETAS PONIENTE,CALLE,MORELOS,CALLE,MELCHOR OCAMPO,15,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,009,2227054744,JOSEROBERTO.JUAREZC@GMAIL.COM,,Fijo,19.21180747,-98.38308957,2014-12,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR
7742857,21074315229001561000000000U5,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,AQUILES SERDAN NORTE,PRIVADA,TEPEPA,CALLE,ALAMOS,CALLE,CUHACTEMOCZINT,7,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,023,,,,Fijo,19.2140568,-98.38573989,2019-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11541569,21074315223001211000000000U0,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,RAFAEL SERRANO,CALLE,PORFIRIO DIAZ,CALLE,EL VOLCAN,CALLE,FLORES MAGON,17,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,003,,,,Fijo,19.20739716,-98.38433142,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8090633,21074315229002021000000000U9,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CAMINO REAL SAN MATEO,CALLE,MUCIO MARTINEZ,CALLE,SAN ANTONIO,CALLE,AQUILES SERDAN SUR,10,,,,,,COLONIA,SAN ANTONIO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,019,,,,Fijo,19.20991627,-98.38729587,2019-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10332270,21074315223000491000000000U9,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,NINGUNO,CALLE,PORFIRIO DIAZ,CALLE,NINGUNO,CALLE,NINGUNO,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,058,,,,Fijo,19.2056451,-98.38293756,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3427211,21074315225000041002000000U7,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PALMA,PRIVADA,NINGUNO,PRIVADA,NINGUNO,CALLE,VENUSTIANO CARRANZA,8,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,002,2271030359,,,Fijo,19.20783852,-98.38225532,2010-07,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11119423,21074315223000241000000000U8,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN MIGUEL,PRIVADA,AQUILES SERDAN,CALLE,SAN JOSE,CALLE,AQUILES SERDAN SUR,4,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0237,003,2225858764,,,Fijo,19.20732084,-98.38821535,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11252324,21074315123000041000000000U4,MAQUILA DE PANTALON SIN NOMBRE,,315123,Fabricación de ropa exterior de tejido de punto,0 a 5 personas,CALLEJON,5 DE MAYO,PRIVADA,EL VOLCAN,CALLE,AQUILES SERDAN SUR,CALLE,NINGUNO,2,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,064,,,,Fijo,19.20680384,-98.38587376,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10601053,21074315223001101000000000U3,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,REAL SAN MATEO,PRIVADA,NINGUNO,CALLE,SAN ANTONIO,PRIVADA,CIELITO LINDO,117,,,,,,COLONIA,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,033,,,,Fijo,19.20921951,-98.38851917,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10498672,21074315223000111000000000U3,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,EL VOLCAN,CALLE,FLORES MAGON,CALLE,RAFAEL SERRANO,CALLE,PORFIRIO DIAZ,,SN,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,003,2271340287,,,Fijo,19.20764246,-98.38465467,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10388706,21074315223000991000000000U8,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN ISIDRO,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,ADOLFO LOPEZ MATEOS,15,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0167,006,,,,Fijo,19.2050312,-98.38268607,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9811213,21074315229002691000000000U9,MAQUILA DE PANTALONES,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,INDUSTRIA,CALLEJON,CALLEJON DE LA INDUSTRIA,CALLE,INDEPENDENCIA,CALLE,PROVIDENCIA,17,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,007,,,,Fijo,19.21121359,-98.38094548,2024-11,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8559575,21074315229001522001000000U7,MAQUILA DE PANTALONES SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,LOS REYES,CALLE,NINGUNO,PRIVADA,PRIVADA DE LA GLORIA,PRIVADA,GLORIA,10,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,052,,,,Fijo,19.20874706,-98.37678859,2019-11,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3427190,21074315229001243002000000U0,MAQUILA DE PANTALONES SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,PRIVADA,PRIVADA DE LA PALMA,CALLE,IXTACUIXTLA SUR,PRIVADA,NINGUNO,CALLE,TRIUNFO,77,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,015,,,,Fijo,19.20763327,-98.37937063,2010-07,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8777526,21074315229002171000000000U2,MAQUILA DESHEBRADO,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,NINGUNO,CALLE,DOMINGO ARENAS,CALLE,VIOLETAS PONIENTE,CALLE,REFORMA,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,009,,,,Fijo,19.211873,-98.38360262,2019-11,True,True,True,True,False,False,True,True,True,True,False,False,INCLUIR,REVISAR
11133786,21074315229002281000000000U9,MAQUILA DESHEBRADO DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,PRIVADA,NINGUNO,CALLE,NINGUNO,CALLE,SAN MANUEL,9,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,016,,,,Fijo,19.20687249,-98.38149947,2024-11,True,True,True,True,False,False,True,True,True,True,False,False,INCLUIR,REVISAR
11564564,21074315229002581000000000U2,MAQUILA ELIOM,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,PRIVADA,16 DE SEPTIEMBRE,PRIVADA,16 DE SEPTIEMBRE,PRIVADA,INDUSTRIA,,SN,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,013,,,,Fijo,19.21287767,-98.37843486,2024-11,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3427188,21074315229001062000000000U4,MAQUILA J-RING-O,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,TRIUNFO,CALLE,REAL DE PUEBLA,CALLE,PALMA,PRIVADA,PRIVADA DE LA PALMA,3,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,015,,,,Fijo,19.20766774,-98.38004855,2010-07,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10380905,21074315223000761000000000U5,MAQUILA OVER Y RECTA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,REAL DE PUEBLA,OTRO(ESPECIFIQUE),CULTIVO,CALLE,IXTACUIXTLA SUR,CALLE,NARCISO MENDOZA,108,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,025,,,,Fijo,19.20629519,-98.37292543,2024-11,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11580764,21074315223000741000000000U7,MAQUILA PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,REAL DE PUEBLA,OTRO(ESPECIFIQUE),CULTIVO,CALLE,IXTACUIXTLA SUR,CALLE,NARCISO MENDOZA,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,025,,,,Fijo,19.20710043,-98.37545951,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9832799,21074315223000361000000000U4,MAQUILA PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CONCEPCION,CALLE,SAN ANGEL,CALLE,LINDA VISTA,CALLE,LA MERCED,3,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,005,9161501855,,,Fijo,19.21877328,-98.37781866,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10228391,21074315223000631000000000U0,MAQUILA PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CARRIL A DE AGUA SANTA,PRIVADA,GUADALUPE,CALLE,PRIMERO DE MAYO,CALLE,PRIMERO DE MAYO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,025,2271071472,,,Fijo,19.20945381,-98.37424312,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10182979,21074315223001261000000000U5,MAQUILA PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,GUADALUPE,PRIVADA,AGUA SANTA,CALLE,PRIMERO DE MAYO,CALLE,PRIMERO DE MAYO,10,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,025,,,,Fijo,19.21083477,-98.37308715,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9938752,21074315229002681000000000U0,MAQUILA PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,MAGNOLIA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,DONATO GUERRA,7,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,002,2481594709,,,Fijo,19.21211572,-98.38189756,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11169870,21074315223000301000000000U0,MAQUILA PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PREDEGAL DE SAN ANGEL,CALLE,SAN ANGEL,PRIVADA,NIÑO PERDIDO,CALLE,NIÑO PERDIDO,4,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,050,,,,Fijo,19.21726381,-98.37863979,2024-11,True,True,True,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
