d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,evidencia_hidrica_original,fuente_universo_hidrico,fuente_evidencia_hidrica,id_denue_origen_mh
10589034,21114812210021881000000000U5,LAVANDERIA BEEP BEEP,JORGE PEREZ,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,MUNICIPIO LIBRE,BOULEVARD,MUNICIPIO LIBRE,BOULEVARD,MUNICIPIO LIBRE,PRIVADA,NINGUNO,2021,,,,,,COLONIA,UNIVERSIDAD,,,,72590,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1798,044,2229733184,,,Fijo,18.99462021,-98.19889139,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8592721,21140812210001541000000000U4,LAVANDERIA BELMONT,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ALVARO OBREGON,PRIVADA,SEGUNDA ALVARO OBREGON,PRIVADA,ALVARO OBREGON,CALLE,CAMINO REAL A CHOLULA-MOMOXPAN,20,,,,,,COLONIA,SANTIAGO MOMOXPA,,,,72776,21,PUEBLA,140,San Pedro Cholula,0001,Cholula de Rivadavia,0319,010,2223961336,,,Fijo,19.07091179,-98.28082785,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3458244,21114812210005751000000000U0,LAVANDERIA BETY,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,53 SUR,CALLE,11 PONIENTE,CALLE,13 PONIENTE,CALLE,51 SUR,1114,,,,0,B,COLONIA,LA PAZ,,,,72160,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2508,033,2221903760,,,Fijo,19.05886559,-98.23594938,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3434910,21119812210000551000000000U8,LAVANDERIA BETY,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,5 DE MAYO,AVENIDA,14 ORIENTE,CALLE,12 ORIENTE,CALLE,2 NORTE,1212,,,,,,COLONIA,SAN ANDRES CHOLULA,,,,72810,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0207,043,,,,Fijo,19.05669858,-98.29661032,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10884504,21119812210002061000000000U6,LAVANDERIA BLUE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,5 DE MAYO,CALLE,PRIMERA DE LAS ROSAS,CALLE,TEPOXTLA,AVENIDA,MIGUEL HIDALGO,5,A,,,,,LOCALIDAD,SANTA MARIA TONANZINTLA,,,,72840,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0052,019,2224719657,,,Fijo,19.02542981,-98.31653744,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3258302,21114812210005551000000000U4,LAVANDERIA BLUE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,3 NORTE,CALLE,DIAGONAL SANTUARIO,CALLE,36 PONIENTE,BOULEVARD,HEROES DEL 5 DE MAYO,3809,L,,,,,COLONIA,MOCTEZUMA,,,,72260,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5199,014,,,,Fijo,19.05889504,-98.19199929,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3471772,21114812210005711000000000U4,LAVANDERIA BLUE WASH,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,14 SUR,CALLE,4 ORIENTE,CALLE,2 ORIENTE,ANDADOR,NINGUNO,212,A,,,,,CONJUNTO HABITACIONAL,DEL VALLE SAN JERONIMO CALERA,,,,72100,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4824,010,,,,Fijo,19.10063308,-98.22153277,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9832686,21114812210019631000000000U8,LAVANDERIA BLUES WHASH,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,JUAREZ,PRIVADA,BENITO JUAREZ,CALLE,CALLE DEL PINO,CALLE,LAZARO CARDENAS,,SN,,,,,COLONIA,CHAPULTEPEC,,,,72320,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4491,020,,,,Fijo,19.04258496,-98.13102067,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3342689,21114812210010161000000000U5,LAVANDERIA BOB ESPONJA,,812210,Lavanderías y tintorerías,0 a 5 personas,CERRADA,PASCUAL OROZCO,CALLE,PASCUAL OROZCO,AVENIDA,15 DE MAYO,AVENIDA,15 DE MAYO,4,,,,,,COLONIA,JOSE MARIA PINO SUAREZ,,,,72020,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2546,020,,,,Fijo,19.08140931,-98.2256728,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7742816,21140812210001161000000000U1,LAVANDERIA BOB ESPONJA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,REMEDIOS,CALLE,FERROCARRIL,AVENIDA,FERROCARRIL,AVENIDA,PROGRESO,11,,,,,,BARRIO,DEL ALTO,,,,72700,21,PUEBLA,140,San Pedro Cholula,0014,Santiago Momoxpan,0446,022,,,,Fijo,19.08465917,-98.28109538,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3461260,21114812210001831000000000U4,LAVANDERIA BRERICK,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,AVENIDA DEL TRABAJO,CALLE,CAMINO REAL A CHOLULA,PRIVADA,RIO ATOYAC,CALLE,CAMINO REAL A CHOLULA,4,2,,,,,COLONIA,SANTA CRUZ BUENAVISTA,,,,72150,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4627,018,2229231277,,,Fijo,19.04374859,-98.24148295,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10373718,21132812210001611000000000U2,LAVANDERIA BRILLANTE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,FRANCISCO I MADERO,CALLE,FRANCISCO I. MADERO,CALLE,COLIMA SUR,PRIVADA,PRIMERA PRIVADA FRANCISCO I. MADERO,16,,,,,,COLONIA,SANTA CATARINA HUEYATZACOALCO,,,,74125,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0247,022,2481553058,,,Fijo,19.28114716,-98.45527716,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7596002,21114812210016931000000000U5,LAVANDERIA BRUNO,GUADALUPE GARCIA,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,36 PONIENTE,BOULEVARD,NORTE,CALLE,25 NORTE,CALLE,34 PONIENTE,2501,,,,,,COLONIA,LAS CUARTILLAS,,,,72050,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0126,008,,,,Fijo,19.06871591,-98.20667371,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10393290,21132812210001641000000000U9,LAVANDERIA BUBBLE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PUEBLA,CALLE,TLAXCALA,CALLE,NINGUNO,CALLE,BAJA CALIFORNIA,31,,,,,,COLONIA,SAN ISIDRO,,,,74122,21,PUEBLA,132,San Martín Texmelucan,0013,San Rafael Tlanalapan,0444,029,,,,Fijo,19.28537268,-98.46441038,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8106424,21041812210000881000000000U5,LAVANDERIA BUBBLE BLUE,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,CHOLULA,PRIVADA,NINGUNO,PRIVADA,NINGUNO,AVENIDA,CHOLULA,,SN,,,,,COLONIA,SANCTORUM,,,,72730,21,PUEBLA,041,Cuautlancingo,0008,Sanctorum,0217,030,2211861862,,,Fijo,19.09782471,-98.25568926,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10207928,21114812210020201000000000U7,LAVANDERIA BUBBLE CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,6 ORIENTE,CALLE,3 NORTE,PRIVADA,2 PONIENTE,PRIVADA,5 DE MAYO,102,1,,,,,COLONIA,TLANESSE,,,,72100,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5201,010,2216626030,,,Fijo,19.10303642,-98.22719924,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11047417,21119812210001901000000000U4,LAVANDERIA BUBBLE WHITE,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,FRANCISCO VILLA,CALLE,MIGUEL HIDALGO,CALLE,MIGUEL ALEMAN,AVENIDA,MAXIMO SERDAN,67,,,,,,COLONIA,CONCEPCION LA CRUZ,,,,72197,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0584,030,2228507981,BLANCAECABRERA@GMAIL.COM,,Fijo,19.03483239,-98.25267397,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7827907,21114812210013811100000000U2,LAVANDERIA BUBLES JG,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,24 PONIENTE,CALLE,39 NORTE,CALLE,37 NORTE,CALLE,24 A PONIENTE,3708,,,,,,COLONIA,VALLE DORADO,,,,72070,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,232A,040,2225453739,,,Fijo,19.06918446,-98.21694921,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3436856,21114812210005701000000000U5,LAVANDERIA BUBLINE,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,PUEBLA,CALLE,1 C,CALLE,2 C,CALLE,3 C,,SN,,,1,,COLONIA,BOSQUES DE SAN SEBASTIAN,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1711,055,2222383526,,,Fijo,19.06284159,-98.13633293,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10121620,21015812210000351000000000U3,LAVANDERIA BUENOS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,3 SUR,PRIVADA,3 SUR,OTRO(ESPECIFIQUE),RIO,PRIVADA,NINGUNO,311,,,,3,,COLONIA,SAN MATEO MENDIZABAL,,,,72992,21,PUEBLA,015,Amozoc,0001,Amozoc de Mota,040A,004,2212485456,,,Fijo,19.04024077,-98.07537047,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9882131,21015812210000571000000000U6,LAVANDERIA BUENOS,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,LIBERTAD SUR,CALLE,3 ORIENTE,OTRO(ESPECIFIQUE),RIO,PRIVADA,2 SUR,,SN,,,306,,COLONIA,SAN MATEO MENDIZABAL,,,,72992,21,PUEBLA,015,Amozoc,0001,Amozoc de Mota,0240,012,2212485456,,,Fijo,19.04126757,-98.07406573,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8591721,21041812210001081000000000U1,LAVANDERIA BURBU CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,MUNICH,CALLE,FRANKFURT,CALLE,STUTTGART,CALLE,MUNICH,7,,,,,,LOCALIDAD,SANCTORUM,,,,72730,21,PUEBLA,041,Cuautlancingo,0008,Sanctorum,0132,012,2221004942,,,Fijo,19.10470849,-98.24030057,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9854496,21114812210022021000000000U7,LAVANDERIA BURBU CLEAN,LAVANDERIA BURBU CLEAN,812210,Lavanderías y tintorerías,0 a 5 personas,PROLONGACION,16 DE SEPTIEMBRE,CALLE,119 PONIENTE,CALLE,121 PONIENTE,CALLE,PRIMERA DE LA 16 DE SEPTIEMBRE,11903,C,,,,,COLONIA,GRANJAS PUEBLA,,,,72490,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4190,038,2226414615,,,Fijo,18.97961243,-98.23473175,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11208760,21015812210000581000000000U5,LAVANDERIA BURBU CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,NIÑOS HEROES ORIENTE,CALLE,2 NORTE,CALLE,4 NORTE,CALLE,2 ORIENTE,,SN,,,,,COLONIA,CHACHAPA CENTRO,,,,72990,21,PUEBLA,015,Amozoc,0001,Amozoc de Mota,033A,021,,,,Fijo,19.04748139,-98.09293649,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3364604,21114812210011741000000000U3,LAVANDERIA BURBU EXPRESS,,812210,Lavanderías y tintorerías,0 a 5 personas,CIRCUITO,CIRCUITO JUAN PABLO II,CALLE,SALTO DE AGUA,CALLE,COCOYOC,CALLE,COCOYOC,2411,,,,,,COLONIA,LA HACIENDA,,,,72570,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0821,019,2221288947,,,Fijo,19.01323981,-98.19249052,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9549827,21132812210001301000000000U0,LAVANDERIA BURBU POP,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ALLENDE,CALLE,ALVARO OBREGON,PRIVADA,NINGUNO,PRIVADA,NINGUNO,52,,,,,,COLONIA,EL BARRIO,,,,74120,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0548,024,2481162734,,,Fijo,19.3036902,-98.45649807,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7568138,21119812210001471000000000U8,LAVANDERIA BURBU WASH,LIZBETH PEREGRINA,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ORION NORTE,RETORNO,GARDENIAS,RETORNO,GARDENIAS,RETORNO,GARDENIAS,718,,,,,,FRACCIONAMIENTO,VILLA FLORESTA,,,,72825,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0423,006,,,,Fijo,19.02702116,-98.25929523,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8849444,21114812210014171100000000U0,LAVANDERIA BURBUCLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,LOS CIPRES,CALLE,NINGUNO,AVENIDA,95 PONIENTE,CALLE,NINGUNO,,SN,,,,,COLONIA,EX HACIENDA MAYORAZGO,,,,72480,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6303,026,,,,Fijo,19.00546282,-98.24932959,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7445968,21119812210001701000000000U8,LAVANDERIA BURBUCLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,LA MESA,PRIVADA,NINGUNO,PRIVADA,NINGUNO,PRIVADA,NINGUNO,603,,,,,,BARRIO,SANTIAGO XICOTENCO,,,,72810,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0090,039,,,,Fijo,19.0484946,-98.2856701,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10996464,21041812210001531000000000U5,LAVANDERIA BURBUCLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ESTACION CENTRAL,CALLE,LA GALARZA,CIRCUITO,LA JOYA,OTRO(ESPECIFIQUE),BARDA,,SN,,,,,SECCION,MISIONES DE SAN FRANCISCO,,,,72710,21,PUEBLA,041,Cuautlancingo,0027,San Jacinto,033A,029,2222126794,,,Fijo,19.15701617,-98.256958,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7547577,21114812210015751000000000U8,LAVANDERIA BURBUCLIN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,2 ORIENTE,CALLE,DIVISION DEL NORTE,CALLE,AYUNTAMIENTO,CALLE,4 ORIENTE,,SN,,,,,COLONIA,FRANCISCO VILLA,,,,72020,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4294,012,2221719737,,,Fijo,19.08814747,-98.22408571,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11133129,21140812210001871000000000U5,LAVANDERIA BURBUJA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,JUAREZ ORIENTE,CALLE,RIO BALSAS SUR,CALLE,RIO PAPAGAYO SUR,AVENIDA,LAGO DE TEXCOCO ORIENTE,,SN,,,,,COLONIA,MANANTIALES,,,,72760,21,PUEBLA,140,San Pedro Cholula,0014,Santiago Momoxpan,0465,001,,,,Fijo,19.0797216,-98.27224152,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3373330,21114812210010221000000000U7,LAVANDERIA BURBUJA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,NUESTRA SEÑORA DE GUADALUPE,PRIVADA,NINGUNO,PRIVADA,NUESTRA SEÑORA DE FATIMA,AVENIDA,NUESTRA SEÑORA DE GUADALUPE,,SN,,,,,COLONIA,LA GUADALUPANA,,,,72595,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6407,001,,,,Fijo,18.97175511,-98.17411467,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3513199,21114812210010111000000000U0,LAVANDERIA BURBUJA,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,NINGUNO,PRIVADA,NINGUNO,PRIVADA,NINGUNO,AVENIDA,NUESTRA SEÑORA DE GUADALUPE,,SN,,,,,COLONIA,GUADALUPANA,,,,72595,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6407,002,2215572678,,,Fijo,18.97589408,-98.17077578,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9758889,21114812210021291000000000U7,LAVANDERIA BURBUJA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,TEPEYAC,CALLE,FRANCISCO JAVIER MINA,AVENIDA,MORELOS,AVENIDA,INDEPENDENCIA,42,,,,,,COLONIA,TEPEYAC,,,,72210,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,150A,018,,,,Fijo,19.06995448,-98.17935207,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10519649,21114812210021581000000000U1,LAVANDERIA BURBUJA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,MATAMOROS,CALLE,SEGUNDA DE BENITO JUAREZ,CALLE,ALLENDE,AVENIDA,ACATLAN,,SN,,,,,COLONIA,VICENTE GUERREO,,,,72470,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3879,005,2225305484,,,Fijo,19.00504813,-98.22896765,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11330481,21114812210019401000000000U6,LAVANDERIA BURBUJA,JORGE SARAVIA,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,LLANOS,OTRO(ESPECIFIQUE),BARDA,PRIVADA,NINGUNO,PRIVADA,NINGUNO,101,,,,,,FRACCIONAMIENTO,VEREDA,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6290,094,2224223324,,,Fijo,19.05881431,-98.12174895,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9382667,21114812210019131000000000U9,LAVANDERIA BURBUJA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,NIÑOS HEROES,CALLE,NINGUNO,CALLE,JUAN C BONILLA,CALLE,CRESCENCIO RODRIGUEZ,3,,,,,,COLONIA,SAN JERONIMO CALERAS,,,,72100,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3309,011,,,,Fijo,19.09182847,-98.21516863,2021-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10881176,21114812210022141000000000U3,LAVANDERIA BURBUJA FELIZ,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,CUAUHTEMOC,CALLE,7 SUR,CALLE,7 A SUR,CALLE,7 A SUR,,SN,,,,,COLONIA,GUADALUPE HIDALGO,,,,72490,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1957,035,,,,Fijo,18.97924022,-98.24369521,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9736060,21053812210000261000000000U5,LAVANDERIA BURBUJAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,LICENCIADO ADOLFO LOPEZ MATEOS,CALLE,NINGUNO,CALLE,LORENZO RIVERA,CALLE,NICOLAS VAZQUEZ,,SN,,,,,BARRIO,TOLTEMPAN,,,,73300,21,PUEBLA,053,Chignahuapan,0001,Ciudad de Chignahuapan,028A,037,7971007932,,,Fijo,19.83673726,-98.03786701,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11204027,21041812210001491000000000U2,LAVANDERIA BURBUJAS,LAVANDERIA BURBUJAS,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,TLAXCALA,CALLE,SOLARES,CALLE,NINGUNO,CALLE,NINGUNO,,SN,,,,,LOCALIDAD,CUAUTLANCINGO,,,,72700,21,PUEBLA,041,Cuautlancingo,0001,San Juan Cuautlancingo,0062,074,,,,Fijo,19.09470955,-98.28361871,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10941241,21074812210000781000000000U8,LAVANDERIA BURBUJAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PASEO ROBLE,AVENIDA,CIPRESES,CALLE,PASEO ROBLE,AVENIDA,CIPRESES,28,A,,,,,FRACCIONAMIENTO,PASEO DE LOS SAUCES,,,,74160,21,PUEBLA,074,Huejotzingo,0095,Rancho de los Caballos,0326,019,2271015884,,,Fijo,19.17848924,-98.38776675,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11132888,21114812210019851000000000U2,LAVANDERIA BURBUJAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,MIGUEL HIDALGO,CALLE,HERMENEGILDO GALEANA,CALLE,FRANCISCO JAVIER MINA,CALLE,INDEPENDENCIA,,SN,,,,,COLONIA,GUADALUPE HIDALGO,,,,72490,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1942,014,2229300989,,,Fijo,18.97546882,-98.24464638,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3439663,21140812210000571000000000U2,LAVANDERIA BURBUJAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,5 DE MAYO SUR,OTRO(ESPECIFIQUE),LAGO DE TEXCOCO,AVENIDA,JUAREZ ORIENTE,CALLE,RIO RABANILLO SUR,126,,,,,,COLONIA,MANANTIALES,,,,72760,21,PUEBLA,140,San Pedro Cholula,0014,Santiago Momoxpan,0465,019,,,,Fijo,19.07904562,-98.27442122,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9507110,21114812210021251000000000U1,LAVANDERIA BURBUJAS,LORENA,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,CAMINO REAL A MANZANILLA,CALLE,LIMON,CALLE,JACARANDA,AVENIDA,BOSQUE DE MANZANILLA,,SN,,,,,COLONIA,BOSQUES DE MANZANILLA,,,,72307,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,442A,018,,,,Fijo,19.0676573,-98.14849042,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7546432,21114812210015471000000000U3,LAVANDERIA BURBUJAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,VICENTE GUERRERO,CALLE,NINGUNO,CALLE,MIGUEL HIDALGO,PRIVADA,PANTEPEC,,SN,,,,,COLONIA,ROSAS DEL TEPEYAC,,,,72014,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4345,003,,,,Fijo,19.09906161,-98.19864516,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
