id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,latitud,longitud,fecha_alta,_id_key,en_universo_hidrico_preliminar,en_mh,resultado_comparacion,razon_situacion,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,tipounieco,direccion_completa,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,fuente_inclusion_tentativa,origen_auditoria_manual,estado_revision_manual,establecimiento_encontrado,evidencia_textil,evidencia_mezclilla,evidencia_proceso_humedo,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision,incluido_por_auditoria_usuario,decision_hidrica_automatica,decision_auditoria_especial,prioridad_auditoria_especial,causa_auditoria_especial,fuentes_auditoria_especial,prioridad_final_tentativa,decision_final_tentativa,fundamento_prioridad
10398573,21074315229002952000000000U5,MAQUILA SIN NOMBRE,MAQUILA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,CALLE DEL REFUGIO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,REFORMA,CALLE,PROVIDENCIA,,SN,,,,,COLONIA,PRIMER SECCION,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,001,,,,19.21243201,-98.38333904,2024-11,10398573,False,True,SOLO_MH,AUDITORIA_MANUAL:EXCLUIR_NO_ENCONTRADO,MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE CALLE DEL REFUGIO SN, COLONIA PRIMER SECCION, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21243201,-98.38333904,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+CALLE+CALLE+DEL+REFUGIO+SN%2C+COLONIA+PRIMER+SECCION%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21243201%2C-98.38333904,https://www.openstreetmap.org/?mlat=19.2124320&mlon=-98.3833390#map=19/19.2124320/-98.3833390,,MAQUILA,COMPLETADO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,21/08/2026,NAB,"No se encontró evidencia suficiente para identificar el establecimiento y, adicionalmente, **las coordenadas registradas no coincidían de manera exacta con la dirección proporcionada**, lo que impidió confirmar con certeza su ubicación y actividad económica.",False,REVISAR,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
11359086,21074315223000331000000000U7,MAQUILA SIN NOMBRE,,315223,Confecci�n en serie de uniformes,0 a 5 personas,PRIVADA,LOS PINOS,CALLE,NARCISO MENDOZA,OTRO(ESPECIFIQUE),NINGUNO,PRIVADA,NINGUNO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,066,,,,19.20665368,-98.37851665,2024-11,11359086,False,True,SOLO_MH,AUDITORIA_MANUAL:EXCLUIR_NO_ENCONTRADO,MAQUILA SIN NOMBRE,315223,Confecci�n en serie de uniformes,Fijo,"PRIVADA LOS PINOS SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20665368,-98.37851665,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+PRIVADA+LOS+PINOS+SN%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20665368%2C-98.37851665,https://www.openstreetmap.org/?mlat=19.2066537&mlon=-98.3785166#map=19/19.2066537/-98.3785166,,PRODUCCION,COMPLETADO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,,,"No se encontró el establecimiento en la ubicación señalada ni se identificaron indicios o referencias que permitieran confirmar el giro registrado. Por ello, no fue posible validar su actividad mediante la revisión documental y cartográfica.",False,REVISAR,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
3428048,21074315229000581000000000U4,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN ANTONIO,CALLE,EL VOLCAN,CALLE,AQUILES SERDAN SUR,CALLEJON,VOLCANCITO,40,,,,,,COLONIA,SAN ANTONIO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,046,2271120507,,,19.20901077,-98.3860345,2010-07,3428048,False,True,SOLO_MH,AUDITORIA_MANUAL:EXCLUIR_NO_ENCONTRADO,MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE SAN ANTONIO 40, COLONIA SAN ANTONIO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20901077,-98.3860345,https://www.google.com/maps/search/?api=1&query=MAQUILA+SIN+NOMBRE+CALLE+SAN+ANTONIO+40%2C+COLONIA+SAN+ANTONIO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20901077%2C-98.3860345,https://www.openstreetmap.org/?mlat=19.2090108&mlon=-98.3860345#map=19/19.2090108/-98.3860345,,MAQUILA,COMPLETADO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,21/08/2026,NAB,"No se encontró evidencia suficiente para identificar el establecimiento y, adicionalmente, **las coordenadas registradas no coincidían de manera exacta con la dirección proporcionada**, lo que impidió confirmar con certeza su ubicación y actividad económica.",False,REVISAR,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
8088970,21074315229001671000000000U2,MAQUILADORA DE PANTALONES DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,IXTACUIXTLA NORTE,CALLE,GLORIA,PRIVADA,SEGUNDA IXTACUIXTLA,PRIVADA,PRIVADA DE LA GLORIA,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,047,,,,19.20894047,-98.37831876,2019-11,8088970,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,MAQUILADORA DE PANTALONES DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE IXTACUIXTLA NORTE 8, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20894047,-98.37831876,https://www.google.com/maps/search/?api=1&query=MAQUILADORA+DE+PANTALONES+DE+MEZCLILLA+CALLE+IXTACUIXTLA+NORTE+8%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20894047%2C-98.37831876,https://www.openstreetmap.org/?mlat=19.2089405&mlon=-98.3783188#map=19/19.2089405/-98.3783188,MAQUILA_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
3428321,21074812210000051011000000U6,LAVANDERIA Y TERMINADOS G C,,313310,Acabado de productos textiles,6 a 10 personas,CALLE,MAGNOLIA,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,PRIVADA,16 DE SEPTIEMBRE,5,,,,0,A,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,013,2481631503,TERMINADOS.GC@HOTMAIL.COM,,19.21176794,-98.37981608,2010-07,3428321,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LAVANDERIA Y TERMINADOS G C,313310,Acabado de productos textiles,Fijo,"CALLE MAGNOLIA 5, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21176794,-98.37981608,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+Y+TERMINADOS+G+C+CALLE+MAGNOLIA+5%2C+COLONIA+CENTRO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21176794%2C-98.37981608,https://www.openstreetmap.org/?mlat=19.2117679&mlon=-98.3798161#map=19/19.2117679/-98.3798161,PROCESO_HUMEDO_CONFIRMADO,,,,,,,,,,,,,False,,CONFIRMAR,alta,La presencia pública declara lavado de prenda de mezclilla,https://www.directorio.gratis/Puebla/huejotzingo/238968/lavanderia-y-terminados-g-c/|https://www.facebook.com/p/Lavanderia-y-Terminados-GC-100067064652261/,alta,INCLUIR_ALTA,PROCESO_HUMEDO_EXPLICITO_O_CONFIRMADO
11313187,21074315229002392000000000U4,MAQUILLADORA SOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,ALAMOS,CALLE,AQUILES SERDAN NORTE,CALLE,CUHACTEMOCZINT,BOULEVARD,RIO XOCHIAC,32,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,023,2213880554,,,19.21339607,-98.38622131000001,2024-11,11313187,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,MAQUILLADORA SOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE ALAMOS 32, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21339607,-98.38622131,https://www.google.com/maps/search/?api=1&query=MAQUILLADORA+SOMBRE+CALLE+ALAMOS+32%2C+PUEBLO+SANTA+ANA+XALMIMINULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21339607%2C-98.38622131,https://www.openstreetmap.org/?mlat=19.2133961&mlon=-98.3862213#map=19/19.2133961/-98.3862213,AUDITORIA_MANUAL_PRODUCCION,PRODUCCION,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,,,"Se encontró un establecimiento pertinente y consistente con el giro registrado, por lo que se decide incluirlo en la categoría de relevancia media. No se cuenta con evidencia suficiente para confirmar procesos húmedos, pero la actividad observada justifica mantenerlo dentro del análisis.",True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
6272576,21074313310000034103000000U4,LAVADOS NACIONALES,LAVADOS NACIONALES,313310,Acabado de productos textiles,51 a 100 personas,OTRO(ESPECIFIQUE),SANTA ANA XALMIMILULCO KM 2+500,AVENIDA,AVENIDA DE LOS ZAPADORES,AVENIDA,AVENIDA DE LA P�LVORA,PEATONAL,NINGUNO,2500,,,,,,COLONIA,LA LAGUNILLA,,,,74160,21,Puebla,074,Huejotzingo,0093,Los Encinos,0097,800,,MARTIN.JUAREZ@HERA.COM.MX,,19.17826146,-98.40035305000002,2010-07,6272576,False,True,SOLO_MH,NO_CALIFICA_AUN_O_FUERA_AREA,LAVADOS NACIONALES,313310,Acabado de productos textiles,Fijo,"OTRO(ESPECIFIQUE) SANTA ANA XALMIMILULCO KM 2+500 2500, COLONIA LA LAGUNILLA, 74160, Los Encinos, Huejotzingo, Puebla",19.17826146,-98.40035305,https://www.google.com/maps/search/?api=1&query=LAVADOS+NACIONALES+OTRO%28ESPECIFIQUE%29+SANTA+ANA+XALMIMILULCO+KM+2%2B500+2500%2C+COLONIA+LA+LAGUNILLA%2C+74160%2C+Los+Encinos%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.17826146%2C-98.40035305,https://www.openstreetmap.org/?mlat=19.1782615&mlon=-98.4003531#map=19/19.1782615/-98.4003531,,,,,,,,,,,,,,False,,,,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
10416578,21074315229002972000000000U3,MAQUILLADORA SIN NOMBRE,MAQUILADORA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,LINDA VISTA,CALLE,DIVISION DEL NORTE,CALLE,SAN BARTOLO,,SN,,,,,COLONIA,SANTA CRUZ,,,,74196,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,011,,,,19.21669662,-98.38173764,2024-11,10416578,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,MAQUILLADORA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE JOSEFA ORTIZ DE DOMINGUEZ SN, COLONIA SANTA CRUZ, 74196, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21669662,-98.38173764,https://www.google.com/maps/search/?api=1&query=MAQUILLADORA+SIN+NOMBRE+CALLE+JOSEFA+ORTIZ+DE+DOMINGUEZ+SN%2C+COLONIA+SANTA+CRUZ%2C+74196%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21669662%2C-98.38173764,https://www.openstreetmap.org/?mlat=19.2166966&mlon=-98.3817376#map=19/19.2166966/-98.3817376,AUDITORIA_MANUAL_MAQUILA,MAQUILA,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,21/08/2026,NAB,"Se encontró un establecimiento consistente con la actividad económica registrada y con la ubicación señalada; sin embargo, no se identificaron señales adicionales de procesos húmedos ni evidencia que permitiera confirmar actividades de lavado, teñido o acabado con uso relevante de agua.",True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
10122074,21074315229000271000000000U2,MAQUILLADORA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLEJON,EL NOPALITO,CALLE,CALLE DEL REFUGIO,CALLE,SAN MARTIN,CALLEJON,SAN CAMILITO,13,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,011,,,,19.21349943,-98.38328084,2024-11,10122074,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,MAQUILLADORA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLEJON EL NOPALITO 13, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21349943,-98.38328084,https://www.google.com/maps/search/?api=1&query=MAQUILLADORA+SIN+NOMBRE+CALLEJON+EL+NOPALITO+13%2C+PUEBLO+SANTA+ANA+XALMIMINULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21349943%2C-98.38328084,https://www.openstreetmap.org/?mlat=19.2134994&mlon=-98.3832808#map=19/19.2134994/-98.3832808,AUDITORIA_MANUAL_PRODUCCION,PRODUCCION,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,,,"Se encontró evidencia de actividad de maquila mediante una solicitud de personal para operar máquinas recta, presilla y formador, equipos asociados a procesos de confección y ensamble de prendas, particularmente pantalones. Sin embargo, estas operaciones corresponden principalmente a procesos secos, por lo que no se identificó evidencia de lavado, teñido o algún otro proceso húmedo.",True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
11521781,21074315229002362000000000U7,MAQUILLADORA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,LINDA VISTA,CALLE,SANTA CRUZ,BOULEVARD,RIO XOCHIAC,CALLE,SAN MIGUEL,8,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,016,,,,19.21535967,-98.38111473,2024-11,11521781,False,True,SOLO_MH,AUDITORIA_MANUAL:EXCLUIR_NO_ENCONTRADO,MAQUILLADORA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE LINDA VISTA 8, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21535967,-98.38111473,https://www.google.com/maps/search/?api=1&query=MAQUILLADORA+CALLE+LINDA+VISTA+8%2C+COLONIA+SANTA+CRUZ%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21535967%2C-98.38111473,https://www.openstreetmap.org/?mlat=19.2153597&mlon=-98.3811147#map=19/19.2153597/-98.3811147,,PRODUCCION,COMPLETADO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,,,"No se encontró el establecimiento en la ubicación señalada ni se identificaron indicios o referencias que permitieran confirmar el giro registrado. Por ello, no fue posible validar su actividad mediante la revisión documental y cartográfica.",False,REVISAR,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
9804661,21074315229002591000000000U1,MAQUILLA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PRIVADA DEL REFUGIO,BOULEVARD,RIO XOCHIAC,PRIVADA,NINGUNO,CALLE,PROVIDENCIA,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,005,,,,19.21433021,-98.38261209,2024-11,9804661,False,True,SOLO_MH,AUDITORIA_MANUAL:EXCLUIR_NO_ENCONTRADO,MAQUILLA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"PRIVADA PRIVADA DEL REFUGIO SN, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21433021,-98.38261209,https://www.google.com/maps/search/?api=1&query=MAQUILLA+SIN+NOMBRE+PRIVADA+PRIVADA+DEL+REFUGIO+SN%2C+PUEBLO+SANTA+ANA+XALMIMINULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21433021%2C-98.38261209,https://www.openstreetmap.org/?mlat=19.2143302&mlon=-98.3826121#map=19/19.2143302/-98.3826121,,PRODUCCION,COMPLETADO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,,,"No se encontró el establecimiento en la ubicación señalada ni se identificaron indicios o referencias que permitieran confirmar el giro registrado. Por ello, no fue posible validar su actividad mediante la revisión documental y cartográfica.",False,REVISAR,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
3428228,21074315229000811002000000U5,MAQUILAR PANTALON DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,GLORIA,PRIVADA,PRIVADA DE LA GLORIA,CALLE,IXTACUIXTLA NORTE,CALLE,JUAN PIZACO,4,A,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,047,,,,19.20875293,-98.37822862000002,2010-07,3428228,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,MAQUILAR PANTALON DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE GLORIA 4 A, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20875293,-98.37822862,https://www.google.com/maps/search/?api=1&query=MAQUILAR+PANTALON+DE+MEZCLILLA+CALLE+GLORIA+4+A%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20875293%2C-98.37822862,https://www.openstreetmap.org/?mlat=19.2087529&mlon=-98.3782286#map=19/19.2087529/-98.3782286,PRODUCCION_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
8089455,21074315229001911000000000U2,MAQUILADORA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,SAN ISIDRO,3,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0167,006,,,,19.20381827,-98.38323307,2019-11,8089455,False,True,SOLO_MH,AUDITORIA_MANUAL:EXCLUIR_NO_ENCONTRADO,MAQUILADORA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE ADOLFO LOPEZ MATEOS 3, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20381827,-98.38323307,https://www.google.com/maps/search/?api=1&query=MAQUILADORA+SIN+NOMBRE+CALLE+ADOLFO+LOPEZ+MATEOS+3%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20381827%2C-98.38323307,https://www.openstreetmap.org/?mlat=19.2038183&mlon=-98.3832331#map=19/19.2038183/-98.3832331,,MAQUILA,COMPLETADO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,21/08/2026,NAB,"No se encontró evidencia suficiente para identificar el establecimiento y, adicionalmente, **las coordenadas registradas no coincidían de manera exacta con la dirección proporcionada**, lo que impidió confirmar con certeza su ubicación y actividad económica.",False,REVISAR,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
3427200,21074315229000551000000000U7,PRETINA Y PRESILLA DE PANTALON DE MEZCLILLA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,CALLE,NARCISO MENDOZA,OTRO(ESPECIFIQUE),CULTIVO,PRIVADA,NINGUNO,6,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,068,,,,19.20630768,-98.37806532,2010-07,3427200,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,PRETINA Y PRESILLA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"PRIVADA NINGUNO 6, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20630768,-98.37806532,https://www.google.com/maps/search/?api=1&query=PRETINA+Y+PRESILLA+DE+PANTALON+DE+MEZCLILLA+SIN+NOMBRE+PRIVADA+NINGUNO+6%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20630768%2C-98.37806532,https://www.openstreetmap.org/?mlat=19.2063077&mlon=-98.3780653#map=19/19.2063077/-98.3780653,PRODUCCION_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
3428329,21074812210000243010000000U9,POLIPROCESO,LIC DANIEL DAVILA ROMERO,313310,Acabado de productos textiles,11 a 30 personas,CALLE,PRIMERO DE MAYO,PRIVADA,PRIVADA DE IXTACUIXTLA,CALLE,JUAN PIZACO,CALLE,IXTACUIXTLA NORTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,038,2272769418,POLIPROCESO@HOTMAIL.COM,,19.21009567,-98.37624609,2010-07,3428329,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,POLIPROCESO,313310,Acabado de productos textiles,Fijo,"CALLE PRIMERO DE MAYO 1, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21009567,-98.37624609,https://www.google.com/maps/search/?api=1&query=POLIPROCESO+CALLE+PRIMERO+DE+MAYO+1%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21009567%2C-98.37624609,https://www.openstreetmap.org/?mlat=19.2100957&mlon=-98.3762461#map=19/19.2100957/-98.3762461,PROCESO_HUMEDO_CONFIRMADO,,,,,,,,,,,,,False,,CONFIRMAR,alta,SCIAN 313310 y acabado de productos textiles,https://comerciosenmexico.com/mx/3428329/poliproceso,alta,INCLUIR_ALTA,PROCESO_HUMEDO_EXPLICITO_O_CONFIRMADO
