id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,_id_key,en_universo_hidrico_preliminar,en_mh,resultado_comparacion,razon_situacion
8949535,21074315229001601000000000U9,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,CALLE,SAN MARTIN,CALLEJON,SAN MARTIN,101,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,019,2248200085,,,Fijo,19.21556529,-98.38554393,2019-11,8949535,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
3326348,21074315229001403002000000U0,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,11 a 30 personas,CALLE,NINGUNO,CALLE,VENUSTIANO CARRANZA,CALLE,SAN MANUEL,CALLE,IXTACUIXTLA SUR,15,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,056,2481462395,,,Fijo,19.20615378,-98.38106673,2014-12,3326348,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
8089131,21074315229001712001000000U4,TALLER DE MAQUILA DON JORGE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,DIVISION DEL NORTE,CALLE,10 DE SEPTIEMBRE,PRIVADA,NINGUNO,CALLE,10 DE SEPTIEMBRE,3,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,060,,,,Fijo,19.22068904,-98.38081166,2019-11,8089131,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
3427887,21074315229001142001000000U4,TALLER DE MAQUILA HOJALEADORA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,DOMINGO ARENAS,PRIVADA,DOMINGO ARENAS,CALLE,PERITAS,CALLE,VIOLETAS PONIENTE,38,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCP,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,016,,,,Fijo,19.21084323,-98.38439888,2010-07,3427887,False,True,SOLO_MH,MAQUILA:EXCLUIR_SECO
3427182,21074333291000022001000000U7,TALLER DE MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,11 a 30 personas,CALLE,PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,PROGRESO,CALLE,REAL DE PUEBLA,23,,,,0,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,014,2481282869,,,Fijo,19.20756904,-98.38135073,2010-07,3427182,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR
3428168,21074315229000051002000000U8,TALLER DE MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,CALLE,SAN MARTIN,CALLE,SAN MARTIN,CALLE,SAN MARTIN,7,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,018,,,,Fijo,19.21384111,-98.38482768,2010-07,3428168,False,True,SOLO_MH,AUDITORIA_MANUAL:EXCLUIR_NO_ENCONTRADO
3326347,21074315229001391002000000U7,TALLER DE MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,CALLE,IXTACUIXTLA SUR,CALLE,NINGUNO,CALLE,SAN MANUEL,20,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,056,2481322999,,,Fijo,19.20660052,-98.38074741,2014-12,3326347,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR
9725562,21074315229002411000000000U2,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,PROGRESO,CALLE,REAL DE PUEBLA,25,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,014,,,,Fijo,19.20750066,-98.38108514,2024-11,9725562,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR
7742787,21074461160000781011000000U9,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,BOULEVARD,RIO XOCHIAC,CALLE,SAN MIGUEL,PRIVADA,NINGUNO,CALLE,SANTA CRUZ,,SN,,,,,COLONIA,SANTA CRUZ,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,016,,,,Fijo,19.21474593,-98.38036918000002,2019-11,7742787,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR
11173772,21074315229002821000000000U2,TALLER DE PANTALLA DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,DONATO GUERRA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,MAGNOLIA,,SN,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,002,2272230899,,,Fijo,19.21173695,-98.38154658,2024-11,11173772,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR
11119257,21074315123000031000000000U5,TERMINADO DE COSTURA SIN NOMBRE,,315123,Fabricaci�n de ropa exterior de tejido de punto,0 a 5 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,VIOLETAS PONIENTE,CALLE,DOMINGO ARENAS,CALLE,AQUILES SERDAN NORTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,022,,,,Fijo,19.21296732,-98.3852596,2024-11,11119257,False,True,SOLO_MH,PRODUCCION:EXCLUIR_SECO
8089208,21074315229001731000000000U4,TERMINADO DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PRIVADA DE LA PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,TRIUNFO,CALLE,REAL DE PUEBLA,6,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,015,2225694380,,,Fijo,19.2077122,-98.37952605,2019-11,8089208,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR
10752388,21074463211002121000000000U5,LEURIS LITIO JEANS HERNANDEZ,FATIMA GARCIA,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,PRIVADA,INDUSTRIA (16 DE SEPTIEMBRE),,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,041,,,,Fijo,19.21428314,-98.3784647,2024-11,10752388,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
11081907,21074812210000921000000000U0,BODEGA SIN NOMBRE,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,PRIMERO DE MAYO,CALLE,RIO XOCHIAC,PRIVADA,NINGUNO,PRIVADA,NINGUNO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,025,,,,Fijo,19.21328834,-98.37489146999998,2024-11,11081907,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
3428283,21074812210000121001000000U7,LAVANDERIA LAVAMEXXAL,,812210,Lavander�as y tintorer�as,6 a 10 personas,CALLE,ZARAGOZA,CALLE,IXTACUIXTLA NORTE,CALLE,16 DE SEPTIEMBRE,CALLE,IXTACUIXTLA NORTE,33,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,020,2221863089,,,Fijo,19.2112318,-98.37807990000002,2010-07,3428283,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
3326066,21074812210000262001000000U9,LAVANDERIA LAVAPLUS,,812210,Lavander�as y tintorer�as,11 a 30 personas,CALLE,DIVISION DEL NORTE,PRIVADA,NINGUNO,CALLE,JAZMINES,CALLE,DIVISION DEL NORTE,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,058,2225090728,,WWW.LAVAPLUS-LAVANDERIAINDUSTRIAL.COM,Fijo,19.21861458,-98.3819366,2014-12,3326066,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
3428174,21074812210000172002000000U0,LAVANDERIA ALEX,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,SAN MARTIN,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,BOULEVARD,RIO XOCHIAC,52,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,019,2272712440,,,Fijo,19.21501731,-98.38544865,2010-07,3428174,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
10801837,21074812210000772000000000U7,LAVANDERIA SIN NOMBRE,,812210,Lavander�as y tintorer�as,6 a 10 personas,CALLE,REAL DE PUEBLA,OTRO(ESPECIFIQUE),CULTIVO,CALLE,IXTACUIXTLA SUR,CALLE,NARCISO MENDOZA,81,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,025,,,,Fijo,19.20672151,-98.37428614,2024-11,10801837,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
3427993,21074812210000213002000000U2,LAVANDERIA SIN NOMBRE,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,SAN ANTONIO,CALLE,AQUILES SERDAN SUR,CALLE,CAMINO REAL SAN MATEO,CALLE,MUCIO MARTINEZ,,SN,,,,,COLONIA,SAN ANTONIO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,019,,,,Fijo,19.20916815,-98.386831,2010-07,3427993,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
11149643,21074812210000672000000000U9,LAVANDERIA LOS SOLARES,JOSE LUIS,812210,Lavander�as y tintorer�as,6 a 10 personas,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,800,,,,Fijo,19.20557939,-98.36887278,2024-11,11149643,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
3427213,21074812210000342001000000U9,LAVANDERIA MAGALY,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,IXTACUIXTLA SUR,CALLE,PALMA,CALLE,VENUSTIANO CARRANZA,CALLE,PORFIRIO DIAZ,,SN,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,002,,,,Fijo,19.20645951,-98.37919106,2010-07,3427213,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
3428103,21074812210000192001000000U8,LAVANDERIA NOVALAV,,812210,Lavander�as y tintorer�as,11 a 30 personas,CALLE,LINDA VISTA,CALLE,SAN BARTOLO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,DIVISION DEL NORTE,3,,,,,,COLONIA,SANTA CRUZ,,,,74196,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,011,2211141002,,,Fijo,19.21681889,-98.38075285,2010-07,3428103,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR
3428134,21074812210000223001000000U1,LAVANDERIA SANTA MONICA,,812210,Lavander�as y tintorer�as,31 a 50 personas,CALLE,ALAMOS,CALLE,NINGUNO,CALLE,EMILIANO ZAPATA,BOULEVARD,RIO XOCHIAC,46,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,037,,LAVADOSANTAMONICA@YAHOO.COM.MX,,Fijo,19.21429432,-98.38863919,2010-07,3428134,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR
8089452,21074812210000451001000000U8,LAVANDERIA RUGLAS,,812210,Lavander�as y tintorer�as,6 a 10 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,SAN ISIDRO,18,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0167,006,2481771786,,,Fijo,19.20291914,-98.3807764,2019-11,8089452,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR
6861846,21074812210000364001000000U3,STONE LAV,STONE LAV,812210,Lavander�as y tintorer�as,51 a 100 personas,CALLE,SAUCE,CALLE,CIPR�S,CALLE,AHUEHUETES,CALLE,NINGUNO,5,,,,,,PUEBLO,SANTA ANA XAMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,033,,SEC.CONTABILIDAD@HOTMAIL.COM,,Fijo,19.21707716,-98.37347932,2019-04,6861846,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR
3327188,,Registro MH sin correspondencia DENUE 2026 (Name=13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3327188,False,True,SOLO_MH,NO_CALIFICA_AUN_O_FUERA_AREA
MH_SIN_ID_01,,Registro MH sin ID DENUE (Name=2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MH_SIN_ID_01,False,True,SOLO_MH,NO_CALIFICA_AUN_O_FUERA_AREA
MH_SIN_ID_02,,Registro MH sin ID DENUE (Name=3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MH_SIN_ID_02,False,True,SOLO_MH,NO_CALIFICA_AUN_O_FUERA_AREA
MH_SIN_ID_03,,Registro MH sin ID DENUE (Name=4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MH_SIN_ID_03,False,True,SOLO_MH,NO_CALIFICA_AUN_O_FUERA_AREA
MH_SIN_ID_04,,Registro MH sin ID DENUE (Name=19),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MH_SIN_ID_04,False,True,SOLO_MH,NO_CALIFICA_AUN_O_FUERA_AREA
MH_SIN_ID_05,,Registro MH sin ID DENUE (Name=25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MH_SIN_ID_05,False,True,SOLO_MH,NO_CALIFICA_AUN_O_FUERA_AREA
MH_SIN_ID_06,,Registro MH sin ID DENUE (Name=36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MH_SIN_ID_06,False,True,SOLO_MH,NO_CALIFICA_AUN_O_FUERA_AREA
